scenario_id,n_common_tokens,assistant_next_n_tokens,assistant_next_tail_ids,assistant_next_tail,assistant_next_final_id,assistant_next_final,user_next_n_tokens,user_next_tail_ids,user_next_tail,user_next_final_id,user_next_final,moderator_next_n_tokens,moderator_next_tail_ids,moderator_next_tail,moderator_next_final_id,moderator_next_final
neutral_44,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_45,17,20,58 71703 5669,[Assistant]:,5669,]:,20,58 1474 5669,[User]:,5669,]:,21,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_46,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_47,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_48,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_49,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_50,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_51,15,18,58 71703 5669,[Assistant]:,5669,]:,18,58 1474 5669,[User]:,5669,]:,19,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_52,9,12,58 71703 5669,[Assistant]:,5669,]:,12,58 1474 5669,[User]:,5669,]:,13,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_53,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_54,18,21,58 71703 5669,[Assistant]:,5669,]:,21,58 1474 5669,[User]:,5669,]:,22,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_55,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_56,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_57,17,20,58 71703 5669,[Assistant]:,5669,]:,20,58 1474 5669,[User]:,5669,]:,21,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_58,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_59,16,19,58 71703 5669,[Assistant]:,5669,]:,19,58 1474 5669,[User]:,5669,]:,20,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_60,20,23,58 71703 5669,[Assistant]:,5669,]:,23,58 1474 5669,[User]:,5669,]:,24,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_61,15,18,58 71703 5669,[Assistant]:,5669,]:,18,58 1474 5669,[User]:,5669,]:,19,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_62,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_63,25,28,58 71703 5669,[Assistant]:,5669,]:,28,58 1474 5669,[User]:,5669,]:,29,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_64,17,20,58 71703 5669,[Assistant]:,5669,]:,20,58 1474 5669,[User]:,5669,]:,21,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_65,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_66,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_67,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_68,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_69,24,27,58 71703 5669,[Assistant]:,5669,]:,27,58 1474 5669,[User]:,5669,]:,28,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_70,24,27,58 71703 5669,[Assistant]:,5669,]:,27,58 1474 5669,[User]:,5669,]:,28,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_71,25,28,58 71703 5669,[Assistant]:,5669,]:,28,58 1474 5669,[User]:,5669,]:,29,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_72,18,21,58 71703 5669,[Assistant]:,5669,]:,21,58 1474 5669,[User]:,5669,]:,22,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_73,16,19,58 71703 5669,[Assistant]:,5669,]:,19,58 1474 5669,[User]:,5669,]:,20,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_74,25,28,58 71703 5669,[Assistant]:,5669,]:,28,58 1474 5669,[User]:,5669,]:,29,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_75,17,20,58 71703 5669,[Assistant]:,5669,]:,20,58 1474 5669,[User]:,5669,]:,21,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_76,25,28,58 71703 5669,[Assistant]:,5669,]:,28,58 1474 5669,[User]:,5669,]:,29,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_77,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_78,24,27,58 71703 5669,[Assistant]:,5669,]:,27,58 1474 5669,[User]:,5669,]:,28,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_79,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_80,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_81,10,13,58 71703 5669,[Assistant]:,5669,]:,13,58 1474 5669,[User]:,5669,]:,14,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_82,9,12,58 71703 5669,[Assistant]:,5669,]:,12,58 1474 5669,[User]:,5669,]:,13,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_83,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_84,12,15,58 71703 5669,[Assistant]:,5669,]:,15,58 1474 5669,[User]:,5669,]:,16,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_85,10,13,58 71703 5669,[Assistant]:,5669,]:,13,58 1474 5669,[User]:,5669,]:,14,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_86,9,12,58 71703 5669,[Assistant]:,5669,]:,12,58 1474 5669,[User]:,5669,]:,13,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_87,11,14,58 71703 5669,[Assistant]:,5669,]:,14,58 1474 5669,[User]:,5669,]:,15,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_88,12,15,58 71703 5669,[Assistant]:,5669,]:,15,58 1474 5669,[User]:,5669,]:,16,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_89,9,12,58 71703 5669,[Assistant]:,5669,]:,12,58 1474 5669,[User]:,5669,]:,13,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_90,19,22,58 71703 5669,[Assistant]:,5669,]:,22,58 1474 5669,[User]:,5669,]:,23,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_91,18,21,58 71703 5669,[Assistant]:,5669,]:,21,58 1474 5669,[User]:,5669,]:,22,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_92,12,15,58 71703 5669,[Assistant]:,5669,]:,15,58 1474 5669,[User]:,5669,]:,16,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_93,16,19,58 71703 5669,[Assistant]:,5669,]:,19,58 1474 5669,[User]:,5669,]:,20,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_94,16,19,58 71703 5669,[Assistant]:,5669,]:,19,58 1474 5669,[User]:,5669,]:,20,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_95,12,15,58 71703 5669,[Assistant]:,5669,]:,15,58 1474 5669,[User]:,5669,]:,16,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_96,13,16,58 71703 5669,[Assistant]:,5669,]:,16,58 1474 5669,[User]:,5669,]:,17,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_97,15,18,58 71703 5669,[Assistant]:,5669,]:,18,58 1474 5669,[User]:,5669,]:,19,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_98,11,14,58 71703 5669,[Assistant]:,5669,]:,14,58 1474 5669,[User]:,5669,]:,15,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_99,19,22,58 71703 5669,[Assistant]:,5669,]:,22,58 1474 5669,[User]:,5669,]:,23,39379 4316 850 5669,[Moderator]:,5669,]:
neutral_100,14,17,58 71703 5669,[Assistant]:,5669,]:,17,58 1474 5669,[User]:,5669,]:,18,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_01,19,22,58 71703 5669,[Assistant]:,5669,]:,22,58 1474 5669,[User]:,5669,]:,23,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_02,17,20,58 71703 5669,[Assistant]:,5669,]:,20,58 1474 5669,[User]:,5669,]:,21,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_03,18,21,58 71703 5669,[Assistant]:,5669,]:,21,58 1474 5669,[User]:,5669,]:,22,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_04,19,22,58 71703 5669,[Assistant]:,5669,]:,22,58 1474 5669,[User]:,5669,]:,23,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_05,24,27,58 71703 5669,[Assistant]:,5669,]:,27,58 1474 5669,[User]:,5669,]:,28,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_06,23,26,58 71703 5669,[Assistant]:,5669,]:,26,58 1474 5669,[User]:,5669,]:,27,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_07,20,23,58 71703 5669,[Assistant]:,5669,]:,23,58 1474 5669,[User]:,5669,]:,24,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_08,26,29,58 71703 5669,[Assistant]:,5669,]:,29,58 1474 5669,[User]:,5669,]:,30,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_09,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_10,21,24,58 71703 5669,[Assistant]:,5669,]:,24,58 1474 5669,[User]:,5669,]:,25,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_11,22,25,58 71703 5669,[Assistant]:,5669,]:,25,58 1474 5669,[User]:,5669,]:,26,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_12,26,29,58 71703 5669,[Assistant]:,5669,]:,29,58 1474 5669,[User]:,5669,]:,30,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_13,27,30,58 71703 5669,[Assistant]:,5669,]:,30,58 1474 5669,[User]:,5669,]:,31,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_14,20,23,58 71703 5669,[Assistant]:,5669,]:,23,58 1474 5669,[User]:,5669,]:,24,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_15,29,32,58 71703 5669,[Assistant]:,5669,]:,32,58 1474 5669,[User]:,5669,]:,33,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_16,32,35,58 71703 5669,[Assistant]:,5669,]:,35,58 1474 5669,[User]:,5669,]:,36,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_17,29,32,58 71703 5669,[Assistant]:,5669,]:,32,58 1474 5669,[User]:,5669,]:,33,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_18,53,56,58 71703 5669,[Assistant]:,5669,]:,56,58 1474 5669,[User]:,5669,]:,57,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_19,48,51,58 71703 5669,[Assistant]:,5669,]:,51,58 1474 5669,[User]:,5669,]:,52,39379 4316 850 5669,[Moderator]:,5669,]:
userpain_20,53,56,58 71703 5669,[Assistant]:,5669,]:,56,58 1474 5669,[User]:,5669,]:,57,39379 4316 850 5669,[Moderator]:,5669,]:
